Ad group report
"October 1, 2016 - September 16, 2026"
Ad group status,Ad group,Campaign,Currency code,Default max. CPC,Target CPA,Status,Status reasons,Ad group type,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Brand Inclusions,Locations of interest,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Enabled,C_SP_Aspasia,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santana de Parnaiba,Teste Ordenação 10% 2018-06-04,BRL,0.13 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,7.10,290,40,13.79%,0.05,2.06,[],[],0.00,0,0.00,5.00%,2.00,1.03
Enabled,B2B_Anunciar_Casas,SEM_B2B,BRL,0.25 (enhanced), --,Not eligible,campaign paused,Standard,BRL,102.26,"25,082","2,101",8.38%,1.22,2564.86,[],[],0.00,0,0.00,4.33%,91.00,28.19
Paused,C_RJ_Sao Francisco de Itabapoana,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Santo Expedito,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,2.41,54,5,9.26%,0.03,0.13,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_SP_Santo Antonio do Jardim,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,6.15,26,2,7.69%,0.08,0.16,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Osvaldo Cruz,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,28,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Nova Luzitania,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Ilha Comprida,Teste Ordenação 50% 2018-06-13,BRL,0.02 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.94,53,5,9.43%,0.01,0.05,[],[],0.00,0,0.00,20.00%,1.00,0.05
Enabled,C_SP_Dois Corregos,Teste Ordenação 50% 2018-06-13,BRL,0.07 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,7.07,167,32,19.16%,0.04,1.18,[],[],0.00,0,0.00,6.25%,2.00,0.59
Enabled,E_Distrito Federal,Teste Ordenação 50% 2018-06-13,BRL,0.09 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,14.48,"67,790","9,693",14.30%,0.10,981.91,[],[],0.00,0,0.00,4.87%,472.00,2.08
Enabled,C_SP_Guararema,Teste Ordenação 10% 2018-06-04,BRL,0.05 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,2.86,21,3,14.29%,0.02,0.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SC_Jaragua do Sul,Teste Ordenação 10% 2018-06-04,BRL,0.09 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.20,108,21,19.44%,0.03,0.67,[],[],0.00,0,0.00,19.05%,4.00,0.17
Paused,C_SP_Angatuba,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,3.21,"4,807",726,15.10%,0.02,15.44,[],[],0.00,0,0.00,3.17%,23.00,0.67
Paused,C_TO_Palmas,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,13.29,"613,238","100,300",16.36%,0.08,8149.51,[],[],0.00,0,0.00,10.34%,"10,370.00",0.79
Paused,C_MG_Ipatinga,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,10.56,"548,999","106,799",19.45%,0.05,5799.77,[],[],0.00,0,0.00,7.21%,"7,697.00",0.75
Enabled,C_RJ_Trajano de Morais,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Arraial do Cabo,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Cubatao,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,8.84,"3,364",693,20.60%,0.04,29.74,[],[],0.00,0,0.00,8.51%,59.00,0.50
Enabled,C_SP_Tatui,Teste Ordenação 50% 2018-06-13,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,2.86,7,2,28.57%,0.01,0.02,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Aracariguama,Teste Ordenação 10% 2018-06-04,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Dirce Reis,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Artur Nogueira,Teste Ordenação 50% 2018-06-13,BRL,0.17 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,17.39,"2,001",492,24.59%,0.07,34.80,[],[],0.00,0,0.00,3.66%,18.00,1.93
Enabled,C_SP_Ibira,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,15.00,6,4,66.67%,0.02,0.09,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_SP_Paulistania,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,13.89,573,85,14.83%,0.09,7.96,[],[],0.00,0,0.00,14.12%,12.00,0.66
Paused,C_SP_Ribeirao Pires,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,15.37,"287,211","54,128",18.85%,0.08,4414.96,[],[],0.00,0,0.00,11.11%,"6,016.00",0.73
Enabled,C_SP_Tres Fronteiras,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Turiuba,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Pontal,Teste Ordenação 10% 2018-06-04,BRL,0.05 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_CE_Sobral,Teste Ordenação 10% 2018-06-04,BRL,0.07 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Manduri,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,B2B_Concorrente_Properati,SEM_B2B,BRL,0.80 (enhanced), --,Not eligible,campaign paused,Standard,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Natividade da Serra,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,11.53,"5,050",866,17.15%,0.07,58.23,[],[],0.00,0,0.00,4.62%,40.00,1.46
Paused,C_SP_Santo Antonio da Alegria,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,26.73,"1,645",550,33.43%,0.08,43.97,[],[],0.00,0,0.00,3.45%,19.00,2.31
Enabled,C_SP_Roseira,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,7.61,272,42,15.44%,0.05,2.07,[],[],0.00,0,0.00,35.71%,15.00,0.14
Enabled,C_SP_Estrela D'Oeste,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Ibira,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,28.14,690,214,31.01%,0.09,19.42,[],[],0.00,0,0.00,4.67%,10.00,1.94
Enabled,C_SP_Sebastianopolis do Sul,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RS_Sapiranga,Teste Ordenação 50% 2018-06-13,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_RS_Imbe,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.32,"287,770","50,302",17.48%,0.07,3544.61,[],[],0.00,0,0.00,9.21%,"4,635.00",0.76
Paused,C_RJ_Nova Iguacu,DSA_VivaReal_ Geral,BRL, --,0.52,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,11.56,"1,181,141","193,579",16.39%,0.07,13652.56,[],[],0.00,0,0.00,9.62%,"18,613.00",0.73
Enabled,C_SP_Pontes Gestal,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Tupa,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.34,118,2,1.69%,0.02,0.04,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,Viva_RJ,DSA_Compra,BRL, --,1.08,Not eligible,campaign paused; unknown,Dynamic,BRL,22.29,"11,632,572","1,417,913",12.19%,0.18,259347.61,[],[],0.00,0,0.00,12.81%,"181,665.52",1.43
Enabled,C_SP_Caraguatatuba,Teste Ordenação 10% 2018-06-04,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,3.98,88,12,13.64%,0.03,0.35,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Sao Francisco de Itabapoana,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_ES_Serra,Teste Ordenação 10% 2018-06-04,BRL,0.09 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,8.66,644,152,23.60%,0.04,5.58,[],[],0.00,0,0.00,7.24%,11.00,0.51
Enabled,C_SP_Areias,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RS_Eldorado do Sul,Teste Ordenação 10% 2018-06-04,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,5.26,19,2,10.53%,0.05,0.10,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Santa Clara D'Oeste,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SC_Biguaçu,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,18.39,"7,359","1,781",24.20%,0.08,135.33,[],[],0.00,0,0.00,9.71%,173.00,0.78
Paused,C_SP_Cacapava,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,18.69,"215,591","45,630",21.17%,0.09,4028.39,[],[],0.00,0,0.00,12.23%,"5,581.00",0.72
Paused,C_SP_Maua,DSA_VivaReal_ Geral,BRL, --,0.52,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,20.97,"1,030,227","199,047",19.32%,0.11,21608.55,[],[],0.00,0,0.00,14.00%,"27,866.00",0.78
Paused,C_SC_Garopaba,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,15.66,"574,675","90,106",15.68%,0.10,9002.02,[],[],0.00,0,0.00,12.06%,"10,871.00",0.83
Enabled,C_SP_Campo Limpo Paulista,Cat_to_URL,BRL,0.08 (enhanced), --,Not eligible,some ads disapproved; campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Guaimbe,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_DF_Vicente Pires,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,4.38,"3,955",407,10.29%,0.04,17.31,[],[],0.00,0,0.00,14.00%,57.00,0.30
Enabled,C_RJ_Sapucaia,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,13.24,71,18,25.35%,0.05,0.94,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RS_Novo Hamburgo,Teste Ordenação 10% 2018-06-04,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,8.85,200,34,17.00%,0.05,1.77,[],[],0.00,0,0.00,5.88%,2.00,0.89
Enabled,C_SP_Santa Cruz da Conceicao,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,23.56,45,13,28.89%,0.08,1.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Belford Roxo,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,17.21,"8,187","1,768",21.60%,0.08,140.91,[],[],0.00,0,0.00,5.43%,96.00,1.47
Paused,C_SP_Viradouro,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,19.62,"2,369",585,24.69%,0.08,46.48,[],[],0.00,0,0.00,2.74%,16.00,2.91
Paused,C_SP_Lucianopolis,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Rio Grande da Serra,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.29,"18,180","3,660",20.13%,0.08,296.23,[],[],0.00,0,0.00,8.01%,293.00,1.01
Paused,C_SP_Boa Esperanca do Sul,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,18.56,195,49,25.13%,0.07,3.62,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_PB_Conde,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,9.60,"125,230","23,186",18.51%,0.05,1201.71,[],[],0.00,0,0.00,8.76%,"2,032.00",0.59
Paused,C_SP_Itarare,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,3.48,"4,789",566,11.82%,0.03,16.68,[],[],0.00,0,0.00,2.30%,13.00,1.28
Enabled,C_RJ_Seropedica,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.87,344,61,17.73%,0.03,2.02,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Votorantim,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,17.58,"12,404","2,692",21.70%,0.08,218.05,[],[],0.00,0,0.00,14.26%,384.00,0.57
Enabled,C_SP_Paulinia,Teste Ordenação 50% 2018-06-13,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,25.09,"2,349",531,22.61%,0.11,58.93,[],[],0.00,0,0.00,11.68%,62.00,0.95
Enabled,C_SP_Charqueada,Teste Ordenação 10% 2018-06-04,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,6,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Lins,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,9.78,45,7,15.56%,0.06,0.44,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Adolfo,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.67,6,1,16.67%,0.04,0.04,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_PR_Piraquara,Teste Ordenação 10% 2018-06-04,BRL,0.19 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.20,127,34,26.77%,0.05,1.55,[],[],0.00,0,0.00,2.94%,1.00,1.55
Enabled,C_PR_Campo Largo,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.97,"6,171",695,11.26%,0.05,36.85,[],[],0.00,0,0.00,7.05%,49.00,0.75
Enabled,C_RN_Mossoro,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,10.52,"6,521","1,534",23.52%,0.04,68.62,[],[],0.00,0,0.00,8.93%,137.00,0.50
Enabled,C_SP_Cesario Lange,Teste Ordenação 10% 2018-06-04,BRL,0.02 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Dois Corregos,Teste Ordenação 10% 2018-06-04,BRL,0.07 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_PE_Cabo de Santo Agostinho,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,5.81,"237,375","38,076",16.04%,0.04,1380.19,[],[],0.00,0,0.00,4.91%,"1,869.00",0.74
Enabled,Aluguel_Apartamento,SEM - Aluguel_Genérico,BRL, --,1.70,Not eligible,campaign paused; unknown,Standard,BRL,23.00,"1,957,609","123,733",6.32%,0.36,45021.99,[],[],0.00,0,0.00,22.33%,"27,633.32",1.63
Paused,C_SP_Jau,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,13.27,"223,455","45,539",20.38%,0.07,2964.14,[],[],0.00,0,0.00,9.66%,"4,401.00",0.67
Enabled,C_SP_Sud Mennucci,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,40.00,1,1,100.00%,0.04,0.04,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Oleo,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Porciuncula,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Urupes,Teste Ordenação 50% 2018-06-13,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.70,103,17,16.50%,0.04,0.69,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Mirandopolis,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Sao Jose dos Campos,Teste Ordenação 50% 2018-06-13,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,14.66,"63,418","11,577",18.26%,0.08,929.99,[],[],0.00,0,0.00,16.53%,"1,914.00",0.49
Enabled,C_ES_Vitoria,Teste Ordenação 10% 2018-06-04,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.45,892,144,16.14%,0.04,5.75,[],[],0.00,0,0.00,5.56%,8.00,0.72
Enabled,C_SP_Barrinha,Teste Ordenação 10% 2018-06-04,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.00,5,1,20.00%,0.06,0.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_ES_Vitoria,Teste Ordenação 50% 2018-06-13,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,10.96,"40,372","7,894",19.55%,0.06,442.58,[],[],0.00,0,0.00,12.09%,954.00,0.46
Paused,C_SP_Monte Azul Paulista,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,3.48,23,2,8.70%,0.04,0.08,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SC_Itapema,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,10.92,"28,064","3,570",12.72%,0.09,306.40,[],[],0.00,0,0.00,15.32%,547.00,0.56
Enabled,C_SP_Paraiso,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Catigua,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,8.75,8,2,25.00%,0.04,0.07,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Tatui,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,7.96,"4,763",759,15.94%,0.05,37.89,[],[],0.00,0,0.00,8.04%,61.00,0.62
Enabled,C_RJ_Niteroi,Teste Ordenação 10% 2018-06-04,BRL,0.13 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,9.56,"1,818",356,19.58%,0.05,17.38,[],[],0.00,0,0.00,13.76%,49.00,0.35
Paused,Viva_RJ,VivaReal_Google_Conversao_DSA_Compra_TesteSA,BRL, --,0.87,Paused,ad group paused; campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Irapua,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Dobrada,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,15.38,26,5,19.23%,0.08,0.40,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Arapei,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,27.50,8,3,37.50%,0.07,0.22,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Presidente Epitacio,Teste Ordenação 50% 2018-06-13,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Cardoso,Teste Ordenação 50% 2018-06-13,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,8.77,310,74,23.87%,0.04,2.72,[],[],0.00,0,0.00,4.05%,3.00,0.91
Enabled,C_SP_Pirassununga,Teste Ordenação 10% 2018-06-04,BRL,0.04 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Itobi,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,Compra_Casa,SEM - Compra_SP,BRL, --,1.65,Not eligible,campaign paused; unknown,Standard,BRL,24.05,"214,555","14,958",6.97%,0.35,5160.86,[],[],0.00,0,0.00,17.48%,"2,614.63",1.97
Enabled,C_RS_Santa Cruz do Sul,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,10.37,"5,696","1,173",20.59%,0.05,59.09,[],[],0.00,0,0.00,8.10%,95.00,0.62
Enabled,C_SP_Sabino,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Itirapua,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_DF_Sobradinho,Teste Ordenação 10% 2018-06-04,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,2.73,22,2,9.09%,0.03,0.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Queiroz,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Gaviao Peixoto,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_PR_Sao Jose dos Pinhais,Teste Ordenação 10% 2018-06-04,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,8.13,443,80,18.06%,0.05,3.60,[],[],0.00,0,0.00,1.25%,1.00,3.60
Enabled,C_SP_Nova Luzitania,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
