Search keyword report
"October 1, 2016 - September 16, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Enabled, +plano +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,98.25,40,11,27.50%,0.36,3.93,18.18%,2.00,1.97
Enabled, +anúncio +imobiliária +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anúncio +imóveis +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[viva real anunciar imóveis],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[planos de anuncios vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anunciar +corretor +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[plano do viva real 30 anuncios],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""como anunciar no vivareal""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +planos +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,45.13,193,82,42.49%,0.11,8.71,6.10%,5.00,1.74
Enabled,"""como anunciar meu imovel no vivareal""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.50 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anunciar +imobiliário +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[viva real novo plano],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +imóvel +grtátis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[zap imoveis valor do anuncio grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[melhor site de anuncios de imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anúncio imóveis grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[colocar anuncio de venda de imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar um imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[onde anunciar imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""melhor site para anunciar imoveis grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[onde anuciar imoveis p venda grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar olx imóvel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncio de imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[onde anunciar seu imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[melhor site para anunciar imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anúncio imóveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,campaign paused,BRL,0.80 (enhanced),,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[como anunciar no trovit imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anúncios corretor grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[como anunciar no zap imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncie imóvel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncios de imoveis mercado livre grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anuncie imóvel grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""site para anunciar imoveis grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncio de venda de imoveis zap grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar venda de imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anunciar imóvel grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anúncios imóvel grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar zap imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[olx anúncio de imoveis como colocar grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anúncio +imóvel +grtátis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anúncios corretor grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""melhor site para anunciar imovel grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[site para anunciar imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anúncio de imóveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,campaign paused,BRL,0.80 (enhanced),,61.43,7,2,28.57%,0.22,0.43,50.00%,1.00,0.43
Enabled, +anúncio +imóveis +grtátis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[qual o valor para anunciar no zap imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anúncios imóvel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +corretor +grtátis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[como anunciar um imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[sites de anuncios de imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[como faço para anunciar no zap grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""onde anunciar imovel grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[pacote de anuncios de imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anunciar +imóveis +grtátis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quanto custa anunciar no zap imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imoveis no viva pro grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anuncie imóveis grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quero anunciar a venda de um imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncios zap imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[custo de anuncios de imoveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[zap imoveis anunciar grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[site para anunciar venda de imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anúncios +imóvel +grtátis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quanto custa para anunciar na zl imóveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anúncio +corretor +grtátis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imóveis na internet grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imovel para alugar grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anunciar vendas de imoveis grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncie imóveis grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anunciar imovel para alugar grátis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[melhor site para anunciar imovel grátis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis_Grátis,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[Aloh In Sistemas Imobiliários],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[Infoideias],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[CRM Imobiliário],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[software para imobiliárias],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Villeimob""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Mundo Midia""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Tecimob""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,8,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[Quickfast],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,10.43,23,1,4.35%,0.24,0.24,0.00%,0.00,0.00
Enabled,"""I Value""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,3,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[sistemas de gestão de imóveis],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Fantastiko""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[I Value],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,15,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""Cesarweb""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[Plug7],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""SGI Fácil""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[Goyaz Sistemas],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Nido""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,3,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""Quickfast""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,6,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[ImobSync],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""CRM Imobiliário""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[CRM Corretor],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[SGI Fácil],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Agimóvel""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""ConstruSite""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""Villevox""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[programa para corretores],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Mix Tecnologia""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[CompuSystems],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[Segim],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[Fantastiko],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,13,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[Villeimob],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""SGI""",Phrase match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,7,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[Imobzi],Exact match,SEM_B2B,B2B - CRM Imobiliário,Not eligible,below first page bid; campaign paused,BRL,0.55 (enhanced),,0.00,6,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três dormitórios""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,65.95,42,4,9.52%,0.69,2.77,0.00%,0.00,0.00
Enabled,"""apartamento na zn""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,134.74,19,3,15.79%,0.85,2.56,0.00%,0.00,0.00
