Ad report
"September 24, 2021 - September 16, 2026"
Ad status,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Portrait image ID,Logo ID,Landscape logo ID,Business name,Display Network image ID,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,ad.device_preference,ad.display_url,Path 1,Path 2,Card 1 headline,Card 1 call to action text,Card 1 image ID,Card 1 square image ID,Card 1 portrait image ID,Card 1 final URL,Card 1 final mobile URL,Card 2 headline,Card 2 call to action text,Card 2 image ID,Card 2 square image ID,Card 2 portrait image ID,Card 2 final URL,Card 2 final mobile URL,Card 3 headline,Card 3 call to action text,Card 3 image ID,Card 3 square image ID,Card 3 portrait image ID,Card 3 final URL,Card 3 final mobile URL,Card 4 headline,Card 4 call to action text,Card 4 image ID,Card 4 square image ID,Card 4 portrait image ID,Card 4 final URL,Card 4 final mobile URL,Card 5 headline,Card 5 call to action text,Card 5 image ID,Card 5 square image ID,Card 5 portrait image ID,Card 5 final URL,Card 5 final mobile URL,Card 6 headline,Card 6 call to action text,Card 6 image ID,Card 6 square image ID,Card 6 portrait image ID,Card 6 final URL,Card 6 final mobile URL,Card 7 headline,Card 7 call to action text,Card 7 image ID,Card 7 square image ID,Card 7 portrait image ID,Card 7 final URL,Card 7 final mobile URL,Card 8 headline,Card 8 call to action text,Card 8 image ID,Card 8 square image ID,Card 8 portrait image ID,Card 8 final URL,Card 8 final mobile URL,Card 9 headline,Card 9 call to action text,Card 9 image ID,Card 9 square image ID,Card 9 portrait image ID,Card 9 final URL,Card 9 final mobile URL,Card 10 headline,Card 10 call to action text,Card 10 image ID,Card 10 square image ID,Card 10 portrait image ID,Card 10 final URL,Card 10 final mobile URL,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Campaign,Ad group,Status,Status reasons,Ad type,Ad strength,Ad strength improvements,Currency code,TrueView avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Video,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BLeads+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Leads Display Gif Zap + 5, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Leads - Display] Plano Zap +,Público de Interesses,Not eligible,campaign paused,Image ad, --, --,BRL,0,4.26,"102,598","1,004",0.98%,0.44,436.92, --,0.00,0,0.00,3.59%,36.00,12.14
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BLeads+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Leads Display Gif Zap + 4, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Leads - Display] Plano Zap +,Público de Interesses,Not eligible,campaign paused,Image ad, --, --,BRL,0,145.69,"119,501","10,835",9.07%,1.61,17410.42, --,0.00,0,0.00,9.32%,"1,010.00",17.24
Enabled,https://anuncie.zapimoveis.com.br/planos-profissionais/?origin=perfgoogle&utm_source=google&utm_medium=cpc&utm_campaign=dgenph3aon25br_gg_pc_po_pp_ao_wb_re_go_pf&utm_content=mes-consumidor, --, --, --, --, --, --, --, --,Anuncie no mês do consumidor, --,A maior vitrine do mercado, --,Torne-se mais relevante, --,Planos dos Portais Grupo OLX, --,"Portais Zap, OLX e Viva Real", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Destaque-se da concorrência. Divulgue seus imóveis para a maior audiência do mercado., --,"Saia na Frente. Garanta a exposição ideal para seus imóveis, contrate agora.", --,Planos para corretores e imobiliárias em busca de mais alcance. Ganhe mais relevância., --,Contrate um dos planos dos portais do Grupo OLX. Potencialize sua divulgação., --,"As buscas por imóveis estão em alta, e agora é a hora de colocar seus anúncios nos portais",211914573753; 211925517460,211925499484; 211914611520,211883023724; 211914673764,104020633040; 197791677733; 197739879926, --,Grupo OLX, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mês do consumidor | 25, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,dgenph3aon25br_gg_pc_po_pp_ao_wb_re_go_pf,PH3A,Not eligible,campaign paused,Demand Gen image ad,Good, --;--;--,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://anuncie.zapimoveis.com.br/planos-profissionais/?origin=perfgoogle&utm_source=google&utm_medium=cpc&utm_campaign=dgenph3aon25br_gg_pc_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Anuncie seus imóveis, --,A maior vitrine do mercado, --,Torne-se mais relevante, --,Planos dos Portais Grupo OLX, --,"Portais Zap, OLX e Viva Real", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Destaque-se da concorrência. Divulgue seus imóveis para a maior audiência do mercado., --,"Saia na Frente. Garanta a exposição ideal para seus imóveis, contrate agora.", --,Planos para corretores e imobiliárias em busca de mais alcance. Ganhe mais relevância., --,Contrate um dos planos dos portais do Grupo OLX. Potencialize sua divulgação., --,Confira nossos planos,150780457097; 150835603161; 150788330755; 150780455642; 150788326828,182414224171; 182403815769; 182403831153; 150788328325; 182383338362; 150788322307; 150788329324; 150835604601; 150788311048, --,197791677733; 197739879926, --,Grupo OLX, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Anúncio 1, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,dgenph3aon25br_gg_pc_po_pp_ao_wb_re_go_pf,PH3A,Not eligible,campaign paused,Demand Gen image ad,Average, --;--,BRL,0,20.66,"403,862","17,565",4.35%,0.48,8345.76, --,64.00,130.40,0.01,0.07%,11.79,708.05
Enabled,https://movimento.zapmais.com/conteudos/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---300x100.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores - anúncio gráfico,Not eligible,campaign ended; campaign paused,Image ad, --, --,BRL,0,0.00,18,0,0.00%,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Paused,https://movimento.zapmais.com/datazap-jornada-consumidor/, --, --,"Acompanhe o mercado ﻿com inteligência e informação, o ZAP+ impulsiona o seu negócio.", --, --, --, --, --,Jornada do Consumidor, --,#vaidecorretor, --,Corretores Consultores, --,Zap+ Corretores, --,Zap+ Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Confira o Estudo da DataZAP+ e acompanhe o mercado com inteligência e informação., --,Quer saber tudo sobre a Jornada do Consumidor de Imóveis no Brasil?, --, --, --, --, --, --,19049695860; 19014529520; 19028466875; 19063208733; 19063208739,19014529523; 19028466878; 19063208736; 19063208838, --,17367411307, --,Zap+, --, --, --, --, --, --, --, --, --, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores 1+2,Paused,paused; campaign ended; campaign paused,Responsive display ad,Good,,BRL,0,12.38,"13,463",300,2.23%,0.56,166.63, --,0.00,0,0.00,12.33%,37.00,4.50
Paused,https://movimento.zapmais.com/datazap-tendencias-moradia/, --, --,Acesse o vai de corretor e confira o Estudo sobre Tendências de Moradia da DataZAP+, --, --, --, --, --,Tendências de Moradia, --,#vaidecorretor, --,Corretores Consultores, --,Zap+ Corretores, --,Zap+ Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,O ZAP+ conta tudo o que você precisa saber sobre o mercado imobiliário., --,Qual é o perfil do imóvel mais buscado no Brasil?, --, --, --, --, --, --,19049695860; 19014529520; 19028466875; 19063208733; 19063208739,19014529523; 19028466878; 19063208736; 19063208838, --,17367411307, --,Zap+, --, --, --, --, --, --, --, --, --, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,URL Corretores + cursos+ palavras chave,Paused,paused; ad group paused; campaign ended; campaign paused,Responsive display ad,Good,,BRL,0,5.15,385,14,3.64%,0.14,1.98, --,0.00,0,0.00,7.14%,1.00,1.98
Enabled,https://movimento.zapmais.com/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+ Corretor - 300x50.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores - anúncio gráfico,Not eligible,disapproved; campaign ended; campaign paused,Image ad, --, --,BRL,0,6.72,"1,432",14,0.98%,0.69,9.63, --,0.00,0,0.00,21.43%,3.00,3.21
Enabled,https://movimento.zapmais.com/conteudos/, --, --,"Somos apaixonados por mudança, mas uma coisa não muda: a importância dos corretores.", --, --, --, --, --,A Importancia dos Corretores, --,#vaidecorretor, --,Corretores Consultores, --,Zap+ Corretores, --,Zap+ Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Dezenas de parceiros conectados para oferecer benefícios que ajudam você a fechar negócios, --,ZAP+ #vaidecorretor: Um movimento para valorizar quem mais valoriza o mercado imobiliário, --,"Juntos, vamos mais longe: investindo em tecnologia, inteligência e inovação", --,Queremos cocriar e trazer soluções inovadoras para quem mais conhece desse mercado, --,Há mais de 20 anos estamos lado a lado com o mercado imobiliário.,19049695860; 19014529520; 19028466875; 19063208733; 19063208739,19014529523; 19028466878; 19063208736; 19063208838, --,17367411307, --,Zap+, --, --, --, --, --, --, --, --, --, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[MATH] [DISPLAY] [IMAGENS] Movimento Vai de Corretor - Dezembro,Corretores,Not eligible,campaign ended; campaign paused,Responsive display ad,Good,,BRL,0,11.97,"48,193",938,1.95%,0.61,576.87, --,0.00,0,0.00,14.82%,139.00,4.15
Enabled,https://movimento.zapmais.com/, --, --,"Somos apaixonados por mudança, mas uma coisa não muda: a importância dos corretores.", --, --, --, --, --,A Importancia dos Corretores, --,#vaidecorretor, --,Corretores Consultores, --,Zap+ Corretores, --,Zap+ Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Dezenas de parceiros conectados para oferecer benefícios que ajudam você a fechar negócios, --,ZAP+ #vaidecorretor: Um movimento para valorizar quem mais valoriza o mercado imobiliário, --,"Juntos, vamos mais longe: investindo em tecnologia, inteligência e inovação", --,Queremos cocriar e trazer soluções inovadoras para quem mais conhece desse mercado, --,Há mais de 20 anos estamos lado a lado com o mercado imobiliário.,19049695860; 19014529520; 19028466875; 19063208733; 19063208739,19014529523; 19028466878; 19063208736; 19063208838, --,17367411307, --,Zap+, --, --, --, --, --, --, --, --, --, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[MATH] [DISPLAY] [IMAGENS] Movimento Vai de Corretor - Dezembro,Investidores imobiliários,Not eligible,disapproved; campaign ended; campaign paused,Responsive display ad,Good,,BRL,0,7.08,"263,357","5,900",2.24%,0.32,1864.19, --,0.00,0,0.00,6.80%,401.00,4.65
Paused,https://conteudo.zapmais.com/plano-zapmais/, --, --, --, --, --, --, --, --,Plano ZAP+, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie Seu Imóvel, --,Aumente a sua visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua gestão, --,Aumente as suas visualizações, --,Capte Mais Clientes, --,Obtenha Mais Propostas, --,Conheça o ZAP+, --,Melhore a sua performance, --,Destaque Seus Imóveis, --,Maior classificado de imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,Com o Plano Zap+ Você Pode Anunciar nos 3 Maiores Portais Imobiliário de Uma Única Vez!, --,Conheça os Benefícios do Plano ZAP+ e Aumente a Visibilidade dos Seus Imóveis!, --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil. Plano ZAP+, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search | Leads | PlanoZAP+ | Paraná,Empty Seg,Paused,disapproved; paused; campaign paused,Responsive search ad,Good,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,18.53,"9,929",167,1.68%,1.10,183.98, --,0.00,0,0.00,2.40%,4.00,45.99
Paused,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=paid-search&utm_campaign=sebroffbr_gg_se_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Portais Grupo OLX, --,Melhor época para anunciar, --,"Zap, OLX e Viva Real", --,Maiores portais imobiliários, --,Anuncie seus imóveis, --,Alavanque seus negócios, --,Seu negócio vai voar, --,Divulgue seu portfólio, --,Milhões de potenciais clientes, --,Seus imóveis em evidência, --,Saia na frente da concorrência, --,Escolha seu plano, --,Melhore a sua performance, --,Contrate agora, --,Plano Zap+ Agora é Grupo OLX, --, --,A melhor época para anunciar é agora. Confira os planos dos portais do Grupo OLX., --,Anuncie para milhões de potenciais clientes. Comece hoje a divulgação dos seus negócios, --,"Os portais Zap, OLX e Viva Real são o lugar certo para anunciar seus imóveis Garanta aqui.", --,Mais chances para aumentar suas visualizações de imóveis? Só nos portais do Grupo OLX., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf,Anunciar,Paused,paused; campaign paused,Responsive search ad,Good,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,619.13,"1,113",108,9.70%,6.38,689.09, --,0.00,0,0.00,9.72%,10.50,65.63
Enabled,https://movimento.zapmais.com/datazap-tendencias-moradia/, --, --, --, --, --, --, --, --,Movimento Vai de Corretor, --,Corretores Consultores, --,Corretor Parceiro, --,Zap+ #VaideCorretor, --,ZAP+ Movimento Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Estudo de mercado exclusivo do DataZAP+, --,Acesse o vai de corretor e confira o Estudo sobre Tendências de Moradia da DataZAP+, --,O ZAP+ conta tudo o que você precisa saber sobre o mercado imobiliário., --,"Conteúdos exclusivos do DataZAP+, que você encontra no movimento vai de corretor.", --, --,19063208739,19063208838,20409271282,17367411307, --,Zap+, --,Faça Download, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Display | Tendências de Moradia,Palavras chave,Not eligible,ad group paused; campaign paused,Demand Gen image ad,Good, --;--;--,BRL,0,4.46,"69,980",638,0.91%,0.49,311.91, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://anuncie.zapimoveis.com.br/?utm_source=meta&utm_medium=paid-search&utm_campaign=senbon24br_mt_se_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Portais Grupo OLX, --,Melhor época para anunciar, --,"Zap, OLX e Viva Real", --,Maiores portais imobiliários, --,Anuncie seus imóveis, --,Alavanque seus negócios, --,Seu negócio vai voar, --,Divulgue seu portfólio, --,Milhões de potenciais clientes, --,Seus imóveis em evidência, --,Saia na frente da concorrência, --,Escolha seu plano, --,Melhore a sua performance, --,Contrate agora, --,Plano Zap+ Agora é Grupo OLX, --, --,A melhor época para anunciar é agora. Confira os planos dos portais do Grupo OLX., --,Anuncie para milhões de potenciais clientes. Comece hoje a divulgação dos seus negócios, --,"Os portais Zap, OLX e Viva Real são o lugar certo para anunciar seus imóveis Garanta aqui.", --,Mais chances para aumentar suas visualizações de imóveis? Só nos portais do Grupo OLX., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf Venda On - 2024,Canal pro,Not eligible,disapproved; ad group paused; campaign ended,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/datazap-tendencias-moradia/, --, --, --, --, --, --, --, --,Movimento Vai de Corretor, --,Corretores Consultores, --,Corretor Parceiro, --,Zap+ #VaideCorretor, --,ZAP+ Movimento Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Estudo de mercado exclusivo do DataZAP+, --,Acesse o vai de corretor e confira o Estudo sobre Tendências de Moradia da DataZAP+, --,O ZAP+ conta tudo o que você precisa saber sobre o mercado imobiliário., --,"Conteúdos exclusivos do DataZAP+, que você encontra no movimento vai de corretor.", --, --,19063208739,19063208838,20409271282,17367411307, --,Zap+, --,Faça Download, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Display | Tendências de Moradia,Ad group 6,Not eligible,ad group paused; campaign paused,Demand Gen image ad,Good, --;--;--,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://anuncie.zapimoveis.com.br/?utm_source=meta&utm_medium=paid-search&utm_campaign=senbon24br_mt_se_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Conheça Nossos Planos, --,Portais Grupo OLX, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie seu Imóvel, --,Aumente a sua Visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua Gestão, --,Aumente as suas Visualizações, --,Capte Mais Lead, --,Planos para Anunciar, --,Melhore a sua Performance, --,Destaque seus Imóveis, --,Maior Classificado de Imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,"Mais de 100 milhões de visualizações nos portais OLX, Zap e Viva Real.", --,Conheça os Benefícios do Grupo OLX e Aumente a Visibilidade Dos Seus Imóveis., --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf Venda On - 2024,Anunciar,Not eligible,disapproved; ad group paused; campaign ended,Responsive search ad,Average,Try including more keywords in your headlines,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
